SD1,SD2,Guzik Index,Porta Index,Asymmetric Spread Index,HB AMI,Slope Index,Area Index,KDE AMI
26.167648277456685,52.29332424362684,1.2490198893441162,10.447761194029859,0.48940625353832595,4.438126822992973,5.296739157953789,4.822220802780652,3.099461679181542
48.68411236337959,86.19951657023223,21.300974409694827,3.3333333333333437,0.5737372179949183,3.8924947208076146,5.899282720481924,4.964916589757462,7.594210522429201
40.18689211766596,70.1525556761152,11.695649019275866,12.5,0.45604873345078456,3.669879217087867,1.0989864797077753,0.9741279175787043,4.720198732094535
19.98711754756517,30.199372322310797,22.11266050995254,14.705882352941169,0.37040607099179573,2.526625889172828,2.5953179062845,2.6355465082850915,2.4195785193604546
57.70893864431383,118.34221928267732,38.788104925877875,13.157894736842103,0.6606420245357943,3.6391683908387487,3.8305125285436947,4.098431800067592,9.670626620724367
16.351846644879217,50.89547449614265,17.415768118541088,1.2345679012345734,0.5431024521751607,3.1782086308186415,8.612624373776189,9.175696184151949,2.8503092224319757
26.17997606166323,44.883335604387504,4.316899337692703,9.433962264150942,0.5045343227168679,2.842676218074806,5.216353185173173,5.581032823845655,3.50592875322661
42.04108307067382,55.64966004911469,1.3099819133179036,5.263157894736836,0.4971873602282383,3.96392260007042,2.5103183357536807,2.522351664475142,6.415414077459365
40.93368697446283,142.81636154686944,29.644360513572533,0.0,0.5769396788165165,4.08248290463863,13.715663732904048,13.307872809094178,9.685144468557597
10.418322035183886,41.50695688868775,0.7108872096277863,6.172839506172845,0.5540678656323417,2.842676218074806,7.940689102182342,7.352580278333476,2.2879663267617385
30.41152860776768,49.44012258323318,5.332756699213226,1.538461538461533,0.5564830149793623,2.9205721807678704,0.8191264570075463,0.8560451283977089,4.446815616171975
74.1601033132815,143.11579004096401,0.4624166952641118,8.47457627118644,0.5023152280119371,5.270462766947299,2.109032929657606,2.0690869021232627,12.38840101391387
31.309138846743696,53.536448878403505,12.761678821970367,17.85714285714286,0.4083616899333177,2.5623537159526912,3.4100147819579707,2.8510496413182818,3.966673199910646
5.409027246887906,24.61292923706081,2.9644950017235328,6.521739130434789,0.4903735972208325,2.010075630518424,5.272813865498094,5.069460496311162,1.1024186577615995
26.414265672424644,67.65421515282698,45.944740823313964,13.33333333333333,0.6884358110890891,2.8867513459481287,0.4868664803992617,0.7619031694169998,3.9106596695458054
25.379897764299912,49.25924511870915,1.5676251771985505,1.333333333333342,0.49941557688128957,4.08248290463863,1.805271077113102,1.7691716646932143,4.023023435180193
53.75090555555395,71.24376102713312,1.7120487895116776,8.47457627118644,0.5494617476970568,4.819992036541474,0.6992382073154002,0.6811670517435697,6.3442165696730095
45.60396176508493,106.68162380075177,8.599956459653235,12.5,0.53296553876895,4.605661864718383,6.255821051643551,5.870161582935696,5.922602745542382
